Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-31 04:00:00-05:00,414.23,425.59,414.0,424.67,0,0.0,0.0
2024-12-31 05:00:00-05:00,424.69,426.49,423.2,423.64,0,0.0,0.0
2024-12-31 06:00:00-05:00,423.7,425.54,423.1,424.59,0,0.0,0.0
2024-12-31 07:00:00-05:00,424.59,424.99,421.88,422.48,0,0.0,0.0
2024-12-31 08:00:00-05:00,422.49,426.45,413.0,422.63,0,0.0,0.0
2024-12-31 09:00:00-05:00,422.63,426.73,417.795,424.17,0,0.0,0.0
2024-12-31 09:30:00-05:00,425.5,427.92999267578125,413.6962890625,422.322998046875,21387015,0.0,0.0
2024-12-31 10:30:00-05:00,422.4607849121094,422.97198486328125,412.135009765625,412.8100891113281,9981665,0.0,0.0
2024-12-31 11:30:00-05:00,412.8100891113281,416.8299865722656,412.32000732421875,412.69000244140625,6753654,0.0,0.0
2024-12-31 12:30:00-05:00,412.5799865722656,414.3999938964844,408.5799865722656,411.42999267578125,8498384,0.0,0.0
2024-12-31 13:30:00-05:00,411.42999267578125,412.6899108886719,405.37030029296875,405.972900390625,6939054,0.0,0.0
2024-12-31 14:30:00-05:00,405.81060791015625,409.9200134277344,403.1199951171875,409.67999267578125,9094005,0.0,0.0
2024-12-31 15:30:00-05:00,409.5799865722656,409.9700012207031,402.5400085449219,403.6400146484375,7106612,0.0,0.0
2024-12-31 16:00:00-05:00,403.64,698.9889,169.978,403.42,0,0.0,0.0
2024-12-31 17:00:00-05:00,403.305,432.36,338.59,401.7,0,0.0,0.0
2024-12-31 18:00:00-05:00,401.7,402.67,401.59,402.65,0,0.0,0.0
